GP CODE,GP NAME ,SCHCD,SCHNAME
212402021,SIBTALA,21240211142,PANCHAYAT (JR) COLLEGE SHIBATALA
212402021,SIBTALA,21240211151,GYANA JYOTI TAPOBANA SIKSHA MANDIR
212402022,SIKACHHIDA,21240211201,ASURDUNGURI NPS
212402022,SIKACHHIDA,21240211402,RATAKHANDI GOVT. PS
212402022,SIKACHHIDA,21240211501,BIJILIMUNDA GOVT. PS
212402022,SIKACHHIDA,21240211601,KANAKPUR GOVT. PS
212402022,SIKACHHIDA,21240211701,KHAISABAHALI GOVT. PS
212402022,SIKACHHIDA,21240211801,KHARLIKANI GOVT. UPS
212402022,SIKACHHIDA,21240211901,PRATAPPUR GOVT. PS
212402022,SIKACHHIDA,21240212001,SAUNTAMUNDA GOVT. NUPS
212402022,SIKACHHIDA,21240212101,SIKACHIDA PROJECT UPS
212402022,SIKACHHIDA,21240212201,SINKHAMAN GOVT. PS
212402022,SIKACHHIDA,21240212202,SINKHAMAN UPS
212402022,SIKACHHIDA,21240212203,SINKHAMAN M.G HS
212402023,TUSURABAHAL,21240212301,DANGAGHAT GOVT. UPS
212402023,TUSURABAHAL,21240212302,DANGAGHAT JAYKISHAN HS
212402023,TUSURABAHAL,21240212401,JIRATMAL GOVT. PS
212402023,TUSURABAHAL,21240212501,TUSHURABAHAL GOVT. NUPS
212403001,ALANDA,21240300101,ALANDA GOVT. UPS
212403001,ALANDA,21240300171,ALANDA HS
212403001,ALANDA,21240300201,BAGARTYPADA GOVT. PS
212403001,ALANDA,21240300301,BAHALGUBHA GOVT. PS
212403001,ALANDA,21240300401,BAKAGURA GOVT. NUPS
212403001,ALANDA,21240300501,BUNJIPADAR GOVT. PS
212403001,ALANDA,21240300601,PANDRIPANI NUPS
212403001,ALANDA,21240300602,HANSPADA (PANDRIPANI) NPS
212403001,ALANDA,21240300701,PITAMAHUL GOVT. PS
212403001,ALANDA,21240300801,PUTULATALAI GOVT. PS
212403001,ALANDA,21240300802,NUAPADA NPS
212403001,ALANDA,21240300901,TETELPADA NPS
212403002,ARSATULA,21240301001,ARSATULA GOVT. UPS
212403002,ARSATULA,21240301002,JUNAPADA NPS
212403002,ARSATULA,21240301101,BALBENG GOVT. PS
212403002,ARSATULA,21240301201,DEHELI GOVT. PS
212403002,ARSATULA,21240301301,KURDIAMUNDA GOVT. UGHS
212403003,BALDHA,21240301401,BALDHA NUPS
212403003,BALDHA,21240301402,KHATIMUNDA NPS
212403003,BALDHA,21240301451,BALDHA PANCHAYAT HS
212403003,BALDHA,21240301501,BARLABAHALI GOVT. PS
212403003,BALDHA,21240301601,SANMULA GOVT. UPS
212403003,BALDHA,21240301701,SINDHBHADI GOVT. PS
212403004,BANGOMUNDA,21240301801,BANGOMUNDA BOYS GOVT. PS
212403004,BANGOMUNDA,21240301802,BANGOMUNDA BOYS GOVT. UPS
212403004,BANGOMUNDA,21240301803,BANGOMUNDA GIRLS GOVT. UPS
212403004,BANGOMUNDA,21240301804,CHAMARPARA GOVT. PS
212403004,BANGOMUNDA,21240301805,HARIJANPARA GOVT. PS
212403004,BANGOMUNDA,21240301806,KENDUBAHALI NPS
212403004,BANGOMUNDA,21240301842,PANCHYAT SAMITI COLLEGE BANGOMUNDA
212403004,BANGOMUNDA,21240301851,BANGOMUNDA BOYS HS
212403004,BANGOMUNDA,21240301852,BANGOMUNDA GIRLS HS
212403004,BANGOMUNDA,21240301853,BHARATIYA ENGLISH PUBLIC SCHOOL
212403004,BANGOMUNDA,21240301854,SARASWATI SISHUMANDIR UPS
212403004,BANGOMUNDA,21240301901,GOHIRAPADAR GOVT. PS
212403004,BANGOMUNDA,21240301902,GOHIRAPADAR UPS
212403004,BANGOMUNDA,21240302001,BADGAMADA GOVT. PS
212403005,BELPADA,21240302101,BAGBAHAL GOVT. NUPS
212403005,BELPADA,21240302201,BARAKANI NUPS
212403005,BELPADA,21240302301,BELPADA NODAL GOVT. UPS
212403005,BELPADA,21240302351,BELPADA HS
212403005,BELPADA,21240302401,CHAUALIA NUPS
212403005,BELPADA,21240302501,DANGIA GOVT. PS
212403005,BELPADA,21240302601,DEOGAON GOVT. PS
212404004,BELPADA,21240302701,FUGUDA GOVT. PS
212404004,BELPADA,21240302801,FUNDELPADAR GOVT. PS
212404004,BELPADA,21240302901,KHUJENBAHAL NUPS
212403005,BELPADA,21240303001,SARDHAPUR GOVT. PS
212403006,BHALUMUNDA,21240303101,BHALUMUNDA GOVT. PS
212403006,BHALUMUNDA,21240303102,BHALUMUNDA GOVT. UPS
212403006,BHALUMUNDA,21240303103,BHALUMUNDA NPS
212403006,BHALUMUNDA,21240303104,OAV BHALUMUNDA
212403004,BANGOMUNDA,21240303142,"PRSANNA PAL (Junior) COLLEGE,BHALUMUNDA"
212403006,BHALUMUNDA,21240303151,BHALUMUNDA HS
212403006,BHALUMUNDA,21240303152,SARASWATI SISHU MANDIR
212403006,BHALUMUNDA,21240303201,GANJABAHAL GOVT. PS
212403006,BHALUMUNDA,21240303301,TUREKELA NUPS
212403007,BHUSLAD,21240303401,BHUSLED NODAL GOVT. UPS
212403007,BHUSLAD,21240303451,BHUSLED HS
212403007,BHUSLAD,21240303601,PALASKHANDA GOVT. UPS
212403007,BHUSLAD,21240303701,PARUABHADI GOVT. PS
212403008,BIRIPALI,21240303801,BEDAPARA GOVT. PS
212403008,BIRIPALI,21240303901,BIRIPALI GOVT. PS
212403008,BIRIPALI,21240303902,BIRIPALI GOVT. UPS
212403008,BIRIPALI,21240303903,BIRIPALI HS
212403008,BIRIPALI,21240304001,KUTRABEDA GOVT. PS
212403008,BIRIPALI,21240304101,TETELPADA (B) GOVT. NUPS
212403009,CHANDOTARA,21240304201,BHURSAGUDA GOVT. UPS
212403009,CHANDOTARA,21240304301,CHANDOTARA GOVT. PS
212403009,CHANDOTARA,21240304302,CHANDOTARA GOVT. UPS
212403009,CHANDOTARA,21240304351,CHANDOTARA HS
212403009,CHANDOTARA,21240304401,CHINDAGUDA GOVT. PS
212403009,CHANDOTARA,21240304501,GANJHIAPARA GOVT. PS
212403009,CHANDOTARA,21240304601,KURLUBHATA GOVT. UPS
212403009,CHANDOTARA,21240304701,TITISILET PROJECT GOVT. UPS
212403010,CHULIFUNKA,21240304801,BARKANI GOVT. PS
212403010,CHULIFUNKA,21240304901,BHIRKAPADA GOVT. PS
212403010,CHULIFUNKA,21240305001,BUROBAHAL NUPS
212403010,CHULIFUNKA,21240305101,CHULIFUNKA GOVT. PS
212403010,CHULIFUNKA,21240305102,CHULIFUNKA UGHS
212403010,CHULIFUNKA,21240305201,KANABIRA GOVT. PS
212403010,CHULIFUNKA,21240305301,MANIGAON GOVT. PS
212403010,CHULIFUNKA,21240305401,NANAJHAR NPS
212403010,CHULIFUNKA,21240305501,PATALPADA GOVT. PS
212403010,CHULIFUNKA,21240305601,SAHAJOT GOVT. UPS
212403011,DEDGAON,21240305701,BAGBAHAL GOVT. PS
212403011,DEDGAON,21240305801,DEDHGAON UGHS
212403011,DEDGAON,21240305802,DEDHGAON BHOI PARA UPS
212403011,DEDGAON,21240305901,PUDAPALI GOVT. NUPS
212403011,DEDGAON,21240306001,PURNIAPALI GOVT. PS
212403012,GANDHARLA,21240306101,BADPARA GOVT. PS
212403012,GANDHARLA,21240306202,BARKANI NUPS
212403012,GANDHARLA,21240306301,BATHARLA CH. PARA GOVT. PS
212403012,GANDHARLA,21240306302,BATHARLA GOVT. PS
212403012,GANDHARLA,21240306401,DABJHAR GOVT. PS
212403012,GANDHARLA,21240306501,GANDHARLLA GOVT. UPS
212403012,GANDHARLA,21240306551,GANDHARLLA  HS
212403012,GANDHARLA,21240306601,JHINKIPADA UGHS
212403012,GANDHARLA,21240306603,MALPADA NPS
212403012,GANDHARLA,21240306701,SALEMUDGA (B) GOVT. PS
212403012,GANDHARLA,21240306801,SUNDHIMUNDA GOVT. PS
212403013,JAMKHUNTA,21240306901,GHARLA GOVT. PS
212403013,JAMKHUNTA,21240307001,JAMKHUNTA GOVT. UPS
212403013,JAMKHUNTA,21240307051,JAMKHUNTA HS
212403013,JAMKHUNTA,21240307101,JAMPARA GOVT. PS
212403013,JAMKHUNTA,21240307201,KALKUT GOVT. PS
212403013,JAMKHUNTA,21240307351,SRIRAM A.S
212403013,JAMKHUNTA,21240307401,TUREKELA NUPS
212403014,JHALAP,21240307501,BHANPUR GOVT. PS
212403014,JHALAP,21240307601,JHALAP GOVT. UGHS
212403014,JHALAP,21240307701,MAMIA GOVT. UPS
212403014,JHALAP,21240307801,SALEBARAT NUPS
212403015,JHARIAL,21240307901,BAHABAL GOVT. PS
212403015,JHARIAL,21240308001,BALIKHAMAR GOVT. PS
212403015,JHARIAL,21240308101,BEHERABHATA GOVT. PS
212403015,JHARIAL,21240308201,BUDHIPADAR GOVT. NUPS
212403015,JHARIAL,21240308301,JHARIAL GOVT. UPS
212403015,JHARIAL,21240308351,JHARIAL HS
212403015,JHARIAL,21240308381,SAMALESWARI SISHU MANDIR JHARIAL
212403015,JHARIAL,21240308401,PUDAPALI UPS
212403015,JHARIAL,21240308501,RANIPUR GOVT. PS
212403015,JHARIAL,21240308502,JHAJURIPADA NPS
212403016,JURABANDH,21240308601,CHHATARANGA GOVT. UPS
212403016,JURABANDH,21240308701,JURABANDH UGHS
212412011,JURABANDH,21240308801,MALPADA (B) GOVT. PS
212403016,JURABANDH,21240308901,SANGAMADA GOVT. PS
212403016,JURABANDH,21240309001,TALCHAKEL GOVT. PS
212403017,KAPILABHATA,21240309101,ASHURLA GOVT. NUPS
212403017,KAPILABHATA,21240309201,BARTUNDA GOVT. PS
212403017,KAPILABHATA,21240309301,GANDHARABANDH GOVT. PS
212403017,KAPILABHATA,21240309401,JAIRPARA GOVT. PS
212403017,KAPILABHATA,21240309501,KAPILAVATTA GOVT. UPS
212403017,KAPILABHATA,21240309551,KAPILAVATTA HS
212403017,KAPILABHATA,21240309601,MALPADA GOVT. PS
212403017,KAPILABHATA,21240309701,SANDHISAR GOVT. PS
212403017,KAPILABHATA,21240309901,TETELPADA GOVT. NUPS
212403018,KHAIRA,21240310001,DUMERPARA GOVT. NUPS
212403018,KHAIRA,21240310101,KHAIRA GOVT. PUS
212403018,KHAIRA,21240310102,KHAIRA SM SANSKRIT VIDYA PITHA
212403018,KHAIRA,21240310201,LUKAPARA UPS
212403018,KHAIRA,21240310301,PIPALMUNDA GOVT. PS
212403018,KHAIRA,21240310401,TELIPADAR GOVT. PS
212403019,KUNDABUTULA,21240310501,BADICHAKA GOVT. PS
212403019,KUNDABUTULA,21240310601,DUMERPADA UPS
212403019,KUNDABUTULA,21240310602,MALLIKPARA NPS
212403019,KUNDABUTULA,21240310701,KUNDABUTULA UPS
212403019,KUNDABUTULA,21240310751,KUNDABUTULA HS
212403019,KUNDABUTULA,21240310781,SARASWATI SISHU MANDIR KUNDABUTLA
212403019,KUNDABUTULA,21240310801,NAGALJURI GOVT. PS
212403020,MUNDPADAR,21240310901,BEHERABAHALI GOVT. PS
212403020,MUNDPADAR,21240311001,DHUNDIMAHUL GOVT. UPS
212403020,MUNDPADAR,21240311002,DHUNDIMAHUL COLONY PADA NPS
212403020,MUNDPADAR,21240311101,DUMERMUNDA GOVT. PS
212403020,MUNDPADAR,21240311201,GODRAMUNDA GOVT. PS
212403020,MUNDPADAR,21240311301,GOVINDAPUR GOVT. NUPS
212403020,MUNDPADAR,21240311302,BARPANI NPS
212403020,MUNDPADAR,21240311401,KANDHABAHALA GOVT. PS
212403020,MUNDPADAR,21240311501,KANSIL GOVT UGHS
212403020,MUNDPADAR,21240311601,KHAIRPADAR GOVT. PS
212403020,MUNDPADAR,21240311701,MUNDAPADAR UGHS
212403020,MUNDPADAR,21240311801,SAGUNBHADI GOVT. NUPS
212403020,MUNDPADAR,21240311901,TETISILET GOVT. PS
212403021,SINDHEKELA,21240312001,BHATASAR GOVT. PS
212403021,SINDHEKELA,21240312101,JADAMUNDA NUPS
212403021,SINDHEKELA,21240312201,LUHURAPALI NPS
212403021,SINDHEKELA,21240312301,PUTUPARA GOVT. NUPS
212403021,SINDHEKELA,21240312401,SALEMUDGHA GOVT. PS
212403021,SINDHEKELA,21240312501,MAUSIMANDIR GOVT. PS
212403021,SINDHEKELA,21240312502,SINDHEKELA BOYS GOVT. PS
212403021,SINDHEKELA,21240312503,SINDHEKELA GIRLS GOVT. NUPS
212403021,SINDHEKELA,21240312504,SINDHEKELA NODAL GOVT. UPS
212403021,SINDHEKELA,21240312542,PALLISHREE (Junior) MAHAVIDYALAYA
212403021,SINDHEKELA,21240312551,SARASWATI SISHU MANDIR PS
212403021,SINDHEKELA,21240312552,SINDHEKELA HS
212403021,SINDHEKELA,21240312581,JAI MAA DWARASENI E.M.SCHOOL
212403021,SINDHEKELA,21240312601,TELSARAI GOVT. PS
212403022,THEMRA,21240312701,BARKANI NUPS
212403022,THEMRA,21240312801,GULABANDH GOVT. PS
212403022,THEMRA,21240312901,JAMTARA GOVT. PS
212403022,THEMRA,21240313001,MALAKASADA GOVT. UPS
212403022,THEMRA,21240313101,PHULBANDH GOVT. NUPS
212403022,THEMRA,21240313301,THEMERA GOVT. UGHS
212403022,THEMRA,21240313302,NARIHAPADA NPS
212403022,THEMRA,21240313401,UTKELA GOVT. PS
212403016,JURABANDH,21240313501,CHATARANG PADA NPS
212403016,JURABANDH,21240313601,PAHARIAPADA NPS
212404001,BAGDOR,21240400101,BAGDOR GOVT. PS
212404001,BAGDOR,21240400102,BAGDOR GOUNTIAPADA NUPS
212404001,BAGDOR,21240400201,BANMAL GOVT. UPS
212404001,BAGDOR,21240400202,BANMAL HS
212404001,BAGDOR,21240400301,DHANRAKHAMAN UPS
212404001,BAGDOR,21240400401,DUDUKAMAL GOVT. PS
212404001,BAGDOR,21240400501,JHANKRIPALI GOVT. UPS
212404001,BAGDOR,21240400601,KASAKHUTA GOVT. PS
212404001,BAGDOR,21240400701,KUMBHARKHUN UPS
212404001,BAGDOR,21240400801,MALPADA GOVT. PS
212404001,BAGDOR,21240400802,NUAMALPADA NPS
212404001,BAGDOR,21240400901,TALBHATA GOVT. PS
212404001,BAGDOR,21240401001,SARGIPALI GOVT. PS
212404001,BAGDOR,21240401002,THUDIBAHAL GOVT. NUPS
212404002,BAHABAL,21240401101,BAHABAL HS
212404002,BAHABAL,21240401102,BAHABAL NODAL GOVT. UPS
212404002,BAHABAL,21240401201,KHAIRMAL GOVT. NUPS
212404002,BAHABAL,21240401301,MALPARA GOVT. PS
212404003,BEHERAMUNDA,21240401401,AMABANJI GOVT. PS
212404003,BEHERAMUNDA,21240401501,BEHERAMUNDA GOVT. UPS
212404003,BEHERAMUNDA,21240401601,BERBERA GOVT. PS
212404003,BEHERAMUNDA,21240401701,DARAMUNDA UPS
212404003,BEHERAMUNDA,21240401801,DHUNGIAMUNDA GOVT. NUPS
212404003,BEHERAMUNDA,21240401802,NAWAPARA NPS
212404003,BEHERAMUNDA,21240401901,MUNDAGAON NUPS
212404003,BEHERAMUNDA,21240401951,MUNDAGAON HS
212404004,BELPADA,21240402001,BAJRANGABALIPARA GOVT. PS
212404004,BELPADA,21240402002,BELPADA KIRTAN GOVT. UPS
212404004,BELPADA,21240402003,BELPADA NODAL GOVT. UPS
212404004,BELPADA,21240402004,BELPARA NO (2) GOVT. PS
212404004,BELPADA,21240402005,BELPADA BLOCKCOLONY GOVT. PS
212404004,BELPADA,21240402006,BELPADA D.R.M HS
212404004,BELPADA,21240402007,BELPADA GIRLS HS
212404004,BELPADA,21240402008,HARIJANPARA GOVT. PS
212404004,BELPADA,21240402009,MALIMUNDA UPS
212404004,BELPADA,21240402010,"NAVODAYA BIDYALAYA, BELPARA"
212404004,BELPADA,21240402012,TILEIMAL GOVT. NPS
212404004,BELPADA,21240402051,AASTHA PUBLIC SCHOOL
212404004,BELPADA,21240402052,SARASWATI SHISHU VIDYAMANDIR
212404004,BELPADA,21240402101,KUDOVATA GOVT. PS
212404004,BELPADA,21240402102,PADAMPUR GOVT. UPS
212404005,BHARUAPALI,21240402201,BHARUAPALI UGHS
212404005,BHARUAPALI,21240402202,PALSAPARA GOVT. PS
212404005,BHARUAPALI,21240402203,CHHATRIAPARA NPS
212404005,BHARUAPALI,21240402301,KHARBAHALI GOVT. PS
212404005,BHARUAPALI,21240402401,SAGUNBHADI GOVT. PS
212404006,DHUMABHATA,21240402501,AINLAPALI GOVT. PS
212404006,DHUMABHATA,21240402701,DHUMABHATA HS
212404006,DHUMABHATA,21240402702,DHUMABHATA GOVT. UPS
212404006,DHUMABHATA,21240402703,DHUMABHATA NODAL GOVT. PS
212404006,DHUMABHATA,21240402704,KALCHIKACHHAR GOVT. PS
212404006,DHUMABHATA,21240402801,HATKAT GOVT. NUPS
212404006,DHUMABHATA,21240402901,JALIA DAHIMAL NODAL NUPS
212404006,DHUMABHATA,21240403001,KHALKHALI GOVT. PS
212404006,DHUMABHATA,21240403101,RAIKHAL GOVT. PS
212404007,GAMBHARI,21240403201,ADMUNDA GOVT. PS
212404007,GAMBHARI,21240403301,BAIJALSAGAR NUPS
212404007,GAMBHARI,21240403401,DARLIPALI UGHS
212404007,GAMBHARI,21240403501,GAMBHARI GOVT. PS
212404007,GAMBHARI,21240403502,GAMBHARI GOVT. UPS
212404007,GAMBHARI,21240403503,GAMBHARI HS
212404007,GAMBHARI,21240403581,"SARASWATI SISHU MANDIR, GAMBHARI"
212404007,GAMBHARI,21240403601,GODBHANGA GOVT. PS
212404007,GAMBHARI,21240403701,KARLABAHALI GOVT. PS
212404007,GAMBHARI,21240403801,KINDRITAL NUPS
212404007,GAMBHARI,21240403901,MATIKHAI NUPS
212404008,GHAGURLI,21240404001,CHIKILI GOVT. PS
212404008,GHAGURLI,21240404101,DUMERBAHAL GOVT. PS
212404008,GHAGURLI,21240404201,DUMERMUNDA GOVT. NUPS
212404008,GHAGURLI,21240404301,GHAGARA  GOVT. NUPS
212404008,GHAGURLI,21240404401,GHAGURLI NODAL GOVT. UPS
212404008,GHAGURLI,21240404402,GHAGURLI HS
212404008,GHAGURLI,21240404403,HARIJANPARA PS
212404008,GHAGURLI,21240404451,SARASWATI SHISHU MANDIR 
212404008,GHAGURLI,21240404501,JAMJURI NUPS
212404008,GHAGURLI,21240404601,KADALI NUPS
212404008,GHAGURLI,21240404701,KHALIAPALI GOVT. PS
212404008,GHAGURLI,21240404801,PANDAKIMAL GOVT. PS
212404009,JUBA,21240404901,BHULIABANDH GOVT. PS
212404009,JUBA,21240405001,BILEIMARA NEW GOVT. PS
212404009,JUBA,21240405201,DANGARTALA GOVT. PS
212404009,JUBA,21240405301,JHARPHATAMUNDA UPS
212404009,JUBA,21240405401,JUBA HS
212404009,JUBA,21240405402,JUBA GOVT. UPS
212404009,JUBA,21240405403,BARIHAPALI GOVT. NPS
212404009,JUBA,21240405501,KHALIPATHAR GOVT. UPS
212404009,JUBA,21240405701,NAGFENA NUPS
212404010,KANDHENJHULA,21240405801,BAHABAL GOVT. NUPS
212404010,KANDHENJHULA,21240405901,BARBAHALI GOVT. PS
212404010,KANDHENJHULA,21240406001,KANDHENJHULA UGHS
212404010,KANDHENJHULA,21240406101,KANSAPALA NUPS
212404010,KANDHENJHULA,21240406102,GOUTENGUDIPAD PS
212404010,KANDHENJHULA,21240406201,MALPARA UPS
212404010,KANDHENJHULA,21240406301,SARGIMUNDA GOVT. PS
212404011,KANUT,21240406401,BHUTUNGPARA GOVT. PS
212404011,KANUT,21240406501,KANUT GOVT. PS
212404011,KANUT,21240406502,KANUT GOVT. UPS
212404011,KANUT,21240406503,KANUT HS
212404011,KANUT,21240406601,MURIBAHAL GOVT. PS
212404011,KANUT,21240406701,SUANBAHAL NUPS
212404011,KANUT,21240406801,TANLA NUPS
212404012,KAPANI,21240406901,BALIKHAMAR GOVT. PS
212404012,KAPANI,21240407001,BHARUAMUNDA NUPS
212404004,BELPADA,21240407002,PARIAMUNDA NPS
212404012,KAPANI,21240407101,BUDAMUNDA GOVT. PS
212404012,KAPANI,21240407201,CHHUINARA GOVT. NUPS
212404012,KAPANI,21240407301,DUNGURIGURA GOVT. NUPS
212404012,KAPANI,21240407401,INDIRA AWAS GOVT. PS
212404012,KAPANI,21240407402,KAPANI HS
212404012,KAPANI,21240407403,KAPANI NODAL GOVT. UPS
212404012,KAPANI,21240407501,MALIJHAR GOVT. PS
212404012,KAPANI,21240407601,PATRAPALI GOVT. PS
212404012,KAPANI,21240407701,TARA GOVT. NUPS
212404013,MADHYAPUR,21240407801,KATAPALI GOVT. PS
212404013,MADHYAPUR,21240407901,KENKEBA GOVT. PS
212404013,MADHYAPUR,21240408001,MADHYAPUR GOVT. UPS
212404013,MADHYAPUR,21240408051,MADHYAPUR HS
212404014,MANDAL,21240408101,JAMKHARI GOVT. PS
212404014,MANDAL,21240408201,ABHAYA PALI GOVT. PS
212404014,MANDAL,21240408202,MANDAL HS
212404014,MANDAL,21240408203,MANDAL NODAL GOVT. UPS
212404014,MANDAL,21240408204,CEALINGPADA NPS
212404014,MANDAL,21240408271,SARASWATI SHISHU MANDIR MANDAL
212404014,MANDAL,21240408301,RADBAHAL GOVT. UPS
212404014,MANDAL,21240408302,BADBHAHADIAPADA NPS
212404014,MANDAL,21240408401,SARGIGURA NUPS
212404015,NUNHAD,21240408501,CHACHERBENG GOVT. NUPS
212404015,NUNHAD,21240408601,DUNGURIPALI NUPS
212404015,NUNHAD,21240408602,COLONY PARA NPS
212404015,NUNHAD,21240408701,NUNHAD GOVT. UPS
212404015,NUNHAD,21240408702,NUNHAD HS
212404015,NUNHAD,21240408703,GOUNTIAPADA PS
212404015,NUNHAD,21240408801,PALESIRA NUPS
212404016,PANDRIJORE,21240408901,BHALUBAHALI NUPS
212404016,PANDRIJORE,21240409001,BICHHUBAHALI GOVT. UPS
212404016,PANDRIJORE,21240409101,GIDMAL GOVT. NUPS
212404016,PANDRIJORE,21240409201,KARLABAHALI GOVT. NUPS
212404016,PANDRIJORE,21240409301,MUNDAPALA GOVT. PS
212404016,PANDRIJORE,21240409401,PANDRIJORE UGHS
212404017,PARLIMAL,21240409501,MUNAPALI AS
212404017,PARLIMAL,21240409601,PARLIMAL UGHS
212404017,PARLIMAL,21240409602,CHHITKEL JOR NPS
212404017,PARLIMAL,21240409701,RENGALI GOVT. NUPS
212404018,SALANDI,21240409801,AMPARA GOVT. PS
212404018,SALANDI,21240409802,DUNGURIPALI NUPS
212404018,SALANDI,21240409803,DARLIPALI NPS
212404005,BHARUAPALI,21240409901,FULKANI GOVT. NUPS
212404005,BHARUAPALI,21240409903,NUAPARA NPS
212404018,SALANDI,21240410001,LATHAKEND NUPS
212404018,SALANDI,21240410002,VIRKAPADA NPS
212404018,SALANDI,21240410101,AINLAPARA NPS
212404018,SALANDI,21240410102,SALANDI GOVT. UPS
212404018,SALANDI,21240410103,SALANDI HS
212404018,SALANDI,21240410104,GOCHARPADA PS
212404018,SALANDI,21240410201,UDING GOVT. PS
212404019,SARMUHAN,21240410301,AINLABHATA GOVT. PS
212404019,SARMUHAN,21240410401,BHALUKHAI NUPS
212404019,SARMUHAN,21240410501,BUDHABHATA GOVT. PS
212404019,SARMUHAN,21240410502,KANDAPADA NPS
212404019,SARMUHAN,21240410701,KHARKHARA NUPS
212404019,SARMUHAN,21240410801,SARMUHAN GOVT. UPS
212404019,SARMUHAN,21240410851,SARMUHAN HS
212404020,SIHINI,21240410901,BHATAPARA NUPS
212404020,SIHINI,21240411001,SEMELPALI GOVT. PS
212404020,SIHINI,21240411101,SIHINI HS
212404020,SIHINI,21240411102,SIHINI NODAL GOVT. UPS
212404020,SIHINI,21240411103,AMPARA NPS
212404021,SULEKELA,21240411201,BANGOMUNDABAHAL GOVT. PS
212404021,SULEKELA,21240411301,CHANDRAPUR GOVT. PS
212404021,SULEKELA,21240411401,DAKRA GOVT. UPS
212404021,SULEKELA,21240411501,JHARIAMUNDA GOVT. PS
212404021,SULEKELA,21240411502,SULEKELA HS
212404021,SULEKELA,21240411503,SULEKELA NODAL GOVT. UPS
212404022,TENTULIMUNDA,21240411601,BAGUDAR GOVT. NUPS
212404022,TENTULIMUNDA,21240411701,DEBRIPALI GOVT. NUPS
212404022,TENTULIMUNDA,21240411801,MANDODARHO NUPS
212404022,TENTULIMUNDA,21240411901,SATCHUAN GOVT. PS
212404022,TENTULIMUNDA,21240412001,TENTULIMUNDA HS
212404022,TENTULIMUNDA,21240412002,TENTULIMUNDA GOVT. PS
212404022,TENTULIMUNDA,21240412003,TENTULIMUNDA GOVT. UPS
212404020,SIHINI,21240412101,JUNASEMELPALI  NPS
212404010,KANDHENJHULA,21240412201,KANTABANJIAPARA NPS
212405001,ARJUNPUR,21240500101,AINLAPALI GOVT. NUPS
212405001,ARJUNPUR,21240500201,ARJUNPUR GOVT. UPS
212405001,ARJUNPUR,21240500202,ARJUNPUR HS
212405001,ARJUNPUR,21240500281,SSM ARJUNPUR
212405001,ARJUNPUR,21240500301,BARHAKANA GOVT. PS
212405001,ARJUNPUR,21240500401,BRAHMANIPALA NPS
212405001,ARJUNPUR,21240500501,MADHUPUR GOVT. NPS
212405001,ARJUNPUR,21240500601,PHALSAPADAR GOVT. PS
212405002,BADBAHAL,21240500701,BADBAHAL GOVT. UPS
212405002,BADBAHAL,21240500751,BADBAHAL HS
212405002,BADBAHAL,21240500801,GUDKHAPALA GOVT. PS
212405002,BADBAHAL,21240500901,KENDUGHAT GOVT. PS
212405002,BADBAHAL,21240501001,KHAGASIKANA GOVT. UPS
212405002,BADBAHAL,21240501002,SANJAYPARA NPS
212405003,BADBANDH,21240501101,BADABANDHA GOVT. PS
212405003,BADBANDH,21240501102,BADBANDHA GOVT. UPS
212405003,BADBANDH,21240501103,BADABANDHA PURNA CHANDRA HS
212405003,BADBANDH,21240501201,KARUANJHAR GOVT. UPS
212405003,BADBANDH,21240501202,KARUANJHAR HS
212405003,BADBANDH,21240501301,SILETKANI PUPS
212405018,SALEPALI,21240501381,UTKAL PUBLIC SCHOOL 
212405004,BANDHPARA,21240501401,BANDHAPARA GOVT. PS
212405004,BANDHPARA,21240501402,BANDHAPARA GOVT. UPS
212405004,BANDHPARA,21240501403,BANDHAPARA HS
212405004,BANDHPARA,21240501481,SAMALESWARI SISHUMANDIR BANDHPADA
212405004,BANDHPARA,21240501501,BUDHABAHAL GOVT. PS
212405004,BANDHPARA,21240501601,CHHATAPIPAL GOVT. NUPS
212405004,BANDHPARA,21240501701,GHATULDUNGRI GOVT. NUPS
212405004,BANDHPARA,21240501801,TEPREN GOVT. NUPS
212405005,BRAHMANIJOR,21240501901,BRAHMANIJOR UGHS
212405005,BRAHMANIJOR,21240501902,BAGPALI NPS
212405005,BRAHMANIJOR,21240502001,PHAPSI GOVT. NUPS
212405005,BRAHMANIJOR,21240502002,SANDHIJORE PS
212405005,BRAHMANIJOR,21240502101,SIALJORE GOVT. PS
212405005,BRAHMANIJOR,21240502201,TALPALI NUPS
212405005,BRAHMANIJOR,21240502202,PADHANPALI PROJECT PS
212405006,DEOGAON,21240502301,DEOGAON NODAL GOVT. UPS
212405006,DEOGAON,21240502302,PANCHAYAT SAMITI HS DEOGAON
212405006,DEOGAON,21240502303,BHANJAPADA NPS
212405006,DEOGAON,21240502341,P.J. (JR) MAHAVIDYALAYA
212405006,DEOGAON,21240502351,SARASWATI SISHU VIDYA MANDIR UP
212405006,DEOGAON,21240502371,DEOGAON GIRLS HS
212405006,DEOGAON,21240502401,KACHHARPALI GOVT. NUPS
212405006,DEOGAON,21240502402,KANDHPALI PS
212405006,DEOGAON,21240502403,MADANAPALI PS
212405007,DESANDH,21240502501,BARGHATI GOVT. NUPS
212405007,DESANDH,21240502601,BHALUKUND PUPS
212405007,DESANDH,21240502701,DESANDH GOVT. UPS
